# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  476       2.887379139342e-10       1.483743853745e-12      -9.637097103448e-12       0.000000000000e+00       9.463630531314e-14       3.864822574766e-15       9.809906195927e-16 
  477       2.901362621447e-10       1.461870646063e-12      -9.597801924039e-12       0.000000000000e+00       9.394908266010e-14       3.770656792642e-15       9.666781952215e-16 
  478       2.915270524852e-10       1.440174358869e-12      -9.554245230584e-12       0.000000000000e+00       9.326802912105e-14       3.678279102238e-15       9.523633185866e-16 
  479       2.929096647816e-10       1.418666548606e-12      -9.506474933885e-12       0.000000000000e+00       9.259310895619e-14       3.587699635330e-15       9.380473968023e-16 
  480       2.942834702527e-10       1.397358914253e-12      -9.454540358184e-12       0.000000000000e+00       9.192428403631e-14       3.498928320075e-15       9.237318460244e-16 
  481       2.956478314690e-10       1.376263297968e-12      -9.398492249527e-12       0.000000000000e+00       9.126151382643e-14       3.411974879215e-15       9.094180914578e-16 
  482       2.970021023109e-10       1.355391685712e-12      -9.338382784127e-12       0.000000000000e+00       9.060475536939e-14       3.326848828286e-15       8.951075673649e-16 
  483       2.983456279269e-10       1.334756207887e-12      -9.274265576732e-12       0.000000000000e+00       8.995396326946e-14       3.243559473828e-15       8.808017170730e-16 
  484       2.996777446923e-10       1.314369139972e-12      -9.206195688992e-12       0.000000000000e+00       8.930908967599e-14       3.162115911588e-15       8.665019929826e-16 
  485       3.009977801670e-10       1.294242903150e-12      -9.134229637820e-12       0.000000000000e+00       8.867008426698e-14       3.082527024735e-15       8.522098565751e-16 
  486       3.023050530545e-10       1.274390064945e-12      -9.058425403761e-12       0.000000000000e+00       8.803689423274e-14       3.004801482061e-15       8.379267784208e-16 
  487       3.035988731599e-10       1.254823339856e-12      -8.978842439356e-12       0.000000000000e+00       8.740946425949e-14       2.928947736195e-15       8.236542381871e-16 
  488       3.048785413483e-10       1.235555589988e-12      -8.895541677509e-12       0.000000000000e+00       8.678773651294e-14       2.854974021805e-15       8.093937246457e-16 
  489       3.061433495029e-10       1.216599825687e-12      -8.808585539849e-12       0.000000000000e+00       8.617165062195e-14       2.782888353811e-15       7.951467356813e-16 
  490       3.073925804841e-10       1.197969206174e-12      -8.718037945100e-12       0.000000000000e+00       8.556114366215e-14       2.712698525590e-15       7.809147782991e-16 
  491       3.086255080870e-10       1.179677040174e-12      -8.623964317443e-12       0.000000000000e+00       8.495615013951e-14       2.644412107184e-15       7.666993686328e-16 
  492       3.098413970001e-10       1.161736786555e-12      -8.526431594883e-12       0.000000000000e+00       8.435660197399e-14       2.578036443511e-15       7.525020319526e-16 
  493       3.110395027640e-10       1.144162054959e-12      -8.425508237614e-12       0.000000000000e+00       8.376242848316e-14       2.513578652569e-15       7.383243026729e-16 
  494       3.122190717291e-10       1.126966606434e-12      -8.321264236384e-12       0.000000000000e+00       8.317355636578e-14       2.451045623646e-15       7.241677243606e-16 
  495       3.133793410145e-10       1.110164354069e-12      -8.213771120862e-12       0.000000000000e+00       8.258990968546e-14       2.390444015528e-15       7.100338497427e-16 
  496       3.145195384659e-10       1.093769363627e-12      -8.103101968002e-12       0.000000000000e+00       8.201140985424e-14       2.331780254706e-15       6.959242407142e-16 
  497       3.156388826145e-10       1.077795854177e-12      -7.989331410410e-12       0.000000000000e+00       8.143797561623e-14       2.275060533585e-15       6.818404683464e-16 
  498       3.167365826347e-10       1.062258198730e-12      -7.872535644706e-12       0.000000000000e+00       8.086952303120e-14       2.220290808691e-15       6.677841128944e-16 
  499       3.178118383032e-10       1.047170924870e-12      -7.752792439894e-12       0.000000000000e+00       8.030596545822e-14       2.167476798878e-15       6.537567638051e-16 
  500       3.188638399566e-10       1.032548715389e-12      -7.630181145725e-12       0.000000000000e+00       7.974721353926e-14       2.116623983541e-15       6.397600197255e-16 
  501       3.198917684502e-10       1.018406408917e-12      -7.504782701063e-12       0.000000000000e+00       7.919317518283e-14       2.067737600818e-15       6.257954885101e-16 
  502       3.208947951164e-10       1.004759000562e-12      -7.376679642249e-12       0.000000000000e+00       7.864375554754e-14       2.020822645799e-15       6.118647872290e-16 
  503       3.218720817228e-10       9.916216425357e-13      -7.245956111468e-12       0.000000000000e+00       7.809885702579e-14       1.975883868736e-15       5.979695421761e-16 
  504       3.228227804307e-10       9.790096447911e-13      -7.112697865116e-12       0.000000000000e+00       7.755837922732e-14       1.932925773252e-15       5.841113888766e-16 
  505       3.237461581272e-10       9.669366619164e-13      -6.976989459320e-12       0.000000000000e+00       7.702223521142e-14       1.891948154347e-15       5.702918831387e-16 
  506       3.246419734458e-10       9.554091950858e-13      -6.838905700343e-12       0.000000000000e+00       7.649040073096e-14       1.852932574697e-15       5.565122313723e-16 
  507       3.255101105255e-10       9.444319329626e-13      -6.698519964363e-12       0.000000000000e+00       7.596286637471e-14       1.815855495220e-15       5.427735525170e-16 
  508       3.263504556356e-10       9.340095508967e-13      -6.555907005066e-12       0.000000000000e+00       7.543962143838e-14       1.780692696163e-15       5.290769662614e-16 
  509       3.271628971928e-10       9.241467107058e-13      -6.411142960680e-12       0.000000000000e+00       7.492065391586e-14       1.747419273215e-15       5.154235930098e-16 
  510       3.279473257779e-10       9.148480604571e-13      -6.264305361022e-12       0.000000000000e+00       7.440595049046e-14       1.716009633619e-15       5.018145538482e-16 
  511       3.287036341526e-10       9.061182342491e-13      -6.115473134530e-12       0.000000000000e+00       7.389549652614e-14       1.686437492289e-15       4.882509705103e-16 
  512       3.294317172759e-10       8.979618519926e-13      -5.964726615309e-12       0.000000000000e+00       7.338927605878e-14       1.658675867921e-15       4.747339653441e-16 
  513       3.301314723213e-10       8.903835191930e-13      -5.812147550168e-12       0.000000000000e+00       7.288727178742e-14       1.632697079106e-15       4.612646612774e-16 
  514       3.308027986934e-10       8.833878267314e-13      -5.657819105660e-12       0.000000000000e+00       7.238946506550e-14       1.608472740443e-15       4.478441817845e-16 
  515       3.314455980446e-10       8.769793506462e-13      -5.501825875123e-12       0.000000000000e+00       7.189583589213e-14       1.585973758657e-15       4.344736508521e-16 
  516       3.320597742921e-10       8.711626519148e-13      -5.344253885717e-12       0.000000000000e+00       7.140636290328e-14       1.565170328705e-15       4.211541929455e-16 
  517       3.326452336342e-10       8.659422762354e-13      -5.185190605467e-12       0.000000000000e+00       7.092102336309e-14       1.546031929895e-15       4.078869329745e-16 
  518       3.332018845675e-10       8.613227538079e-13      -5.024724950303e-12       0.000000000000e+00       7.043979315508e-14       1.528527321997e-15       3.946729962602e-16 
  519       3.337296379035e-10       8.573085991164e-13      -4.862947291096e-12       0.000000000000e+00       6.996264677340e-14       1.512624541359e-15       3.815135085003e-16 
  520       3.342284067854e-10       8.539043107100e-13      -4.699949460702e-12       0.000000000000e+00       6.948955731408e-14       1.498290897015e-15       3.684095957359e-16 
  521       3.346981067047e-10       8.511143709847e-13      -4.535824760999e-12       0.000000000000e+00       6.902049646628e-14       1.485492966805e-15       3.553623843173e-16 
  522       3.351386555183e-10       8.489432459650e-13      -4.370667969928e-12       0.000000000000e+00       6.855543450353e-14       1.474196593482e-15       3.423730008704e-16 
  523       3.355499734648e-10       8.473953850854e-13      -4.204575348533e-12       0.000000000000e+00       6.809434027498e-14       1.464366880832e-15       3.294425722625e-16 
  524       3.359319831816e-10       8.464752209720e-13      -4.037644648001e-12       0.000000000000e+00       6.763718119664e-14       1.455968189780e-15       3.165722255688e-16 
  525       3.362846097217e-10       8.461871692241e-13      -3.869975116701e-12       0.000000000000e+00       6.718392324263e-14       1.448964134511e-15       3.037630880384e-16 
  526       3.366077805702e-10       8.465356281959e-13      -3.701667507222e-12       0.000000000000e+00       6.673453093642e-14       1.443317578577e-15       2.910162870604e-16 
  527       3.369014256612e-10       8.475249787776e-13      -3.532824083420e-12       0.000000000000e+00       6.628896734210e-14       1.438990631014e-15       2.783329501300e-16 
  528       3.371654773946e-10       8.491595841777e-13      -3.363548627447e-12       0.000000000000e+00       6.584719405558e-14       1.435944642455e-15       2.657142048148e-16 
  529       3.373998706528e-10       8.514437897039e-13      -3.193946446801e-12       0.000000000000e+00       6.540917119590e-14       1.434140201241e-15       2.531611787211e-16 
  530       3.376045428176e-10       8.543819225452e-13      -3.024124381359e-12       0.000000000000e+00       6.497485739640e-14       1.433537129537e-15       2.406749994594e-16 
  531       3.377794337866e-10       8.579782915531e-13      -2.854190810420e-12       0.000000000000e+00       6.454420979603e-14       1.434094479446e-15       2.282567946114e-16 
  532       3.379244859903e-10       8.622371870233e-13      -2.684255659745e-12       0.000000000000e+00       6.411718403057e-14       1.435770529120e-15       2.159076916955e-16 
  533       3.380396444089e-10       8.671628804776e-13      -2.514430408594e-12       0.000000000000e+00       6.369373422386e-14       1.438522778872e-15       2.036288181331e-16 
  534       3.381248565888e-10       8.727596244448e-13      -2.344828096769e-12       0.000000000000e+00       6.327381297908e-14       1.442307947296e-15       1.914213012149e-16 
  535       3.381800726594e-10       8.790316522430e-13      -2.175563331653e-12       0.000000000000e+00       6.285737136998e-14       1.447081967372e-15       1.792862680671e-16 
  536       3.382052453502e-10       8.859831777605e-13      -2.006752295248e-12       0.000000000000e+00       6.244435893211e-14       1.452799982586e-15       1.672248456172e-16 
  537       3.382003300071e-10       8.936183952381e-13      -1.838512751217e-12       0.000000000000e+00       6.203472365411e-14       1.459416343040e-15       1.552381605605e-16 
  538       3.381652846095e-10       9.019414790501e-13      -1.670964051923e-12       0.000000000000e+00       6.162841196889e-14       1.466884601566e-15       1.433273393259e-16 
  539       3.381000697868e-10       9.109565834861e-13      -1.504227145468e-12       0.000000000000e+00       6.122536874493e-14       1.475157509839e-15       1.314935080425e-16 
  540       3.380046488353e-10       9.206678425325e-13      -1.338424582735e-12       0.000000000000e+00       6.082553727752e-14       1.484187014493e-15       1.197377925053e-16 
  541       3.378789877352e-10       9.310793696542e-13      -1.173680524426e-12       0.000000000000e+00       6.042885927999e-14       1.493924253231e-15       1.080613181417e-16 
  542       3.377230551668e-10       9.421952575761e-13      -1.010120748101e-12       0.000000000000e+00       6.003527487494e-14       1.504319550939e-15       9.646520997726e-17 
  543       3.375368225278e-10       9.540195780648e-13      -8.478726552203e-13       0.000000000000e+00       5.964472258554e-14       1.515322415801e-15       8.495059260229e-17 
  544       3.373203205240e-10       9.665549101500e-13      -6.870536096564e-13       0.000000000000e+00       5.925714893147e-14       1.526889363474e-15       7.351842703540e-17 
  545       3.370738105736e-10       9.797978819449e-13      -5.277355959586e-13       0.000000000000e+00       5.887253751698e-14       1.539007627626e-15       6.216901658582e-17 
  546       3.367976180226e-10       9.937435090980e-13      -3.699796292645e-13       0.000000000000e+00       5.849088070393e-14       1.551672076202e-15       5.090248770170e-17 
  547       3.364920760251e-10       1.008386654748e-12      -2.138473405825e-13       0.000000000000e+00       5.811217007264e-14       1.564877440046e-15       3.971895177646e-17 
  548       3.361575255832e-10       1.023722028711e-12      -5.940097910827e-14       0.000000000000e+00       5.773639641700e-14       1.578618312179e-15       2.861850504902e-17 
  549       3.357943155862e-10       1.039744186664e-12       9.329658545803e-14       0.000000000000e+00       5.736354973961e-14       1.592889147086e-15       1.760122850384e-17 
  550       3.354028028508e-10       1.056447529334e-12       2.441818605947e-13       0.000000000000e+00       5.699361924692e-14       1.607684259994e-15       6.667187771123e-18 
  551       3.349833521603e-10       1.073826301681e-12       3.931907286416e-13       0.000000000000e+00       5.662659334433e-14       1.622997826155e-15      -4.183566973112e-18 
  552       3.345363363044e-10       1.091874592086e-12       5.402584444831e-13       0.000000000000e+00       5.626245963138e-14       1.638823880128e-15      -1.495100110686e-17 
  553       3.340621361190e-10       1.110586331537e-12       6.853196332312e-13       0.000000000000e+00       5.590120489684e-14       1.655156315060e-15      -2.563509566201e-17 
  554       3.335611405258e-10       1.129955292813e-12       8.283082879083e-13       0.000000000000e+00       5.554281511385e-14       1.671988881968e-15      -3.623584742424e-17 
  555       3.330337465717e-10       1.149975089673e-12       9.691577671305e-13       0.000000000000e+00       5.518727543507e-14       1.689315189021e-15      -4.675326903282e-17 
  556       3.324803594690e-10       1.170639176038e-12       1.107800792790e-12       0.000000000000e+00       5.483457018778e-14       1.707128700824e-15      -5.718738908056e-17 
  557       3.319013926344e-10       1.191940845180e-12       1.244169447740e-12       0.000000000000e+00       5.448468286908e-14       1.725422737694e-15      -6.753825221364e-17 
  558       3.312972677293e-10       1.213873228908e-12       1.378195173474e-12       0.000000000000e+00       5.413759614094e-14       1.744190474947e-15      -7.780591923147e-17 
  559       3.306684146989e-10       1.236429296752e-12       1.509808767813e-12       0.000000000000e+00       5.379329182540e-14       1.763424942180e-15      -8.799046718656e-17 
  560       3.300152718123e-10       1.259601855151e-12       1.638940382586e-12       0.000000000000e+00       5.345175089965e-14       1.783119022548e-15      -9.809198948443e-17 
  561       3.293382857018e-10       1.283383546638e-12       1.765519521312e-12       0.000000000000e+00       5.311295349122e-14       1.803265452050e-15      -1.081105959834e-16 
  562       3.286379114030e-10       1.307766849025e-12       1.889475036888e-12       0.000000000000e+00       5.277687887306e-14       1.823856818809e-15      -1.180464130946e-16 
  563       3.279146123939e-10       1.332744074591e-12       2.010735129266e-12       0.000000000000e+00       5.244350545871e-14       1.844885562356e-15      -1.278995838817e-16 
  564       3.271688606350e-10       1.358307369266e-12       2.129227343139e-12       0.000000000000e+00       5.211281079742e-14       1.866343972907e-15      -1.376702681608e-16 
  565       3.264011366089e-10       1.384448711818e-12       2.244878565623e-12       0.000000000000e+00       5.178477156929e-14       1.888224190651e-15      -1.473586426002e-16 
  566       3.256119293598e-10       1.411159913041e-12       2.357615023943e-12       0.000000000000e+00       5.145936358038e-14       1.910518205026e-15      -1.569649008208e-16 
  567       3.248017365331e-10       1.438432614936e-12       2.467362283112e-12       0.000000000000e+00       5.113656175788e-14       1.933217854005e-15      -1.664892534951e-16 
  568       3.239710644154e-10       1.466258289901e-12       2.574045243614e-12       0.000000000000e+00       5.081634014521e-14       1.956314823376e-15      -1.759319284478e-16 
  569       3.231204279738e-10       1.494628239916e-12       2.677588139092e-12       0.000000000000e+00       5.049867189719e-14       1.979800646024e-15      -1.852931707554e-16 
  570       3.222503508959e-10       1.523533595728e-12       2.777914534025e-12       0.000000000000e+00       5.018352927512e-14       2.003666701211e-15      -1.945732428459e-16 
  571       3.213613656291e-10       1.552965316038e-12       2.874947321415e-12       0.000000000000e+00       4.987088364197e-14       2.027904213862e-15      -2.037724245990e-16 
  572       3.204540134205e-10       1.582914186688e-12       2.968608720468e-12       0.000000000000e+00       4.956070545749e-14       2.052504253842e-15      -2.128910134458e-16 
  573       3.195288443565e-10       1.613370819843e-12       3.058820274278e-12       0.000000000000e+00       4.925296427332e-14       2.077457735243e-15      -2.219293244685e-16 
  574       3.185864174024e-10       1.644325653182e-12       3.145502847509e-12       0.000000000000e+00       4.894762872817e-14       2.102755415659e-15      -2.308876905008e-16 
  575       3.176273004422e-10       1.675768949080e-12       3.228576624080e-12       0.000000000000e+00       4.864466654292e-14       2.128387895476e-15      -2.397664622270e-16 
  576       3.166520703182e-10       1.707690793797e-12       3.307961104846e-12       0.000000000000e+00       4.834404451575e-14       2.154345617145e-15      -2.485660082826e-16 
  577       3.156613128704e-10       1.740081096660e-12       3.383575105280e-12       0.000000000000e+00       4.804572851731e-14       2.180618864472e-15      -2.572867153538e-16 
  578       3.146556229768e-10       1.772929589255e-12       3.455336753161e-12       0.000000000000e+00       4.774968348582e-14       2.207197761893e-15      -2.659289882772e-16 
  579       3.136356045922e-10       1.806225824606e-12       3.523163486251e-12       0.000000000000e+00       4.745587342220e-14       2.234072273761e-15      -2.744932501402e-16 
  580       3.126018707887e-10       1.839959176366e-12       3.586972049982e-12       0.000000000000e+00       4.716426138524e-14       2.261232203624e-15      -2.829799423804e-16 
  581       3.115550437946e-10       1.874118838002e-12       3.646678495136e-12       0.000000000000e+00       4.687480948669e-14       2.288667193510e-15      -2.913895248856e-16 
  582       3.104957550349e-10       1.908693821980e-12       3.702198175533e-12       0.000000000000e+00       4.658747888642e-14       2.316366723205e-15      -2.997224760938e-16 
  583       3.094246185990e-10       1.943672854852e-12       3.753459200599e-12       0.000000000000e+00       4.630223564353e-14       2.344320756245e-15      -3.079790471490e-16 
  584       3.083421508386e-10       1.979044061301e-12       3.800443166991e-12       0.000000000000e+00       4.601906844017e-14       2.372521697069e-15      -3.161585174202e-16 
  585       3.072488488398e-10       2.014795270594e-12       3.843145439940e-12       0.000000000000e+00       4.573797129083e-14       2.400962481339e-15      -3.242599205812e-16 
  586       3.061452168429e-10       2.050914119123e-12       3.881561792862e-12       0.000000000000e+00       4.545893772371e-14       2.429635933166e-15      -3.322822888847e-16 
  587       3.050317662727e-10       2.087388049546e-12       3.915688409778e-12       0.000000000000e+00       4.518196077788e-14       2.458534764627e-15      -3.402246531759e-16 
  588       3.039090157685e-10       2.124204309944e-12       3.945521887749e-12       0.000000000000e+00       4.490703300047e-14       2.487651575265e-15      -3.480860429051e-16 
  589       3.027774912145e-10       2.161349952967e-12       3.971059239293e-12       0.000000000000e+00       4.463414644390e-14       2.516978851607e-15      -3.558654861413e-16 
  590       3.016377257704e-10       2.198811834982e-12       3.992297894814e-12       0.000000000000e+00       4.436329266302e-14       2.546508966670e-15      -3.635620095851e-16 
  591       3.004902599015e-10       2.236576615224e-12       4.009235705025e-12       0.000000000000e+00       4.409446271239e-14       2.576234179470e-15      -3.711746385821e-16 
  592       2.993356414086e-10       2.274630754945e-12       4.021870943376e-12       0.000000000000e+00       4.382764714338e-14       2.606146634534e-15      -3.787023971359e-16 
  593       2.981744254591e-10       2.312960516564e-12       4.030202308477e-12       0.000000000000e+00       4.356283600147e-14       2.636238361406e-15      -3.861443079214e-16 
  594       2.970071746164e-10       2.351551962813e-12       4.034228926524e-12       0.000000000000e+00       4.330001882336e-14       2.666501274163e-15      -3.934993922982e-16 
  595       2.958344588712e-10       2.390390955892e-12       4.033950353724e-12       0.000000000000e+00       4.303918463421e-14       2.696927170918e-15      -4.007666703233e-16 
  596       2.946568556706e-10       2.429463156614e-12       4.029366578720e-12       0.000000000000e+00       4.278032194483e-14       2.727507733335e-15      -4.079451607646e-16 
  597       2.934749499497e-10       2.468754023552e-12       4.020478025017e-12       0.000000000000e+00       4.252341874890e-14       2.758234526133e-15      -4.150338811141e-16 
  598       2.922893341606e-10       2.508248812197e-12       4.007285553408e-12       0.000000000000e+00       4.226846252011e-14       2.789098996604e-15      -4.220318476008e-16 
  599       2.911006083038e-10       2.547932574098e-12       3.989790464394e-12       0.000000000000e+00       4.201544020943e-14       2.820092474113e-15      -4.289380752045e-16 
  600       2.899093799577e-10       2.587790156017e-12       3.967994500618e-12       0.000000000000e+00       4.176433824224e-14       2.851206169615e-15      -4.357515776681e-16 
  601       2.887162643095e-10       2.627806199074e-12       3.941899849282e-12       0.000000000000e+00       4.151514251556e-14       2.882431175162e-15      -4.424713675117e-16 
  602       2.875218841851e-10       2.667965137902e-12       3.911509144577e-12       0.000000000000e+00       4.126783839528e-14       2.913758463413e-15      -4.490964560452e-16 
  603       2.863268700793e-10       2.708251199790e-12       3.876825470105e-12       0.000000000000e+00       4.102241071328e-14       2.945178887144e-15      -4.556258533814e-16 
  604       2.851318601866e-10       2.748648403836e-12       3.837852361310e-12       0.000000000000e+00       4.077884376468e-14       2.976683178755e-15      -4.620585684498e-16 
  605       2.839375004310e-10       2.789140560098e-12       3.794593807893e-12       0.000000000000e+00       4.053712130506e-14       3.008261949786e-15      -4.683936090093e-16 
  606       2.827444444966e-10       2.829711268738e-12       3.747054256250e-12       0.000000000000e+00       4.029722654758e-14       3.039905690420e-15      -4.746299816614e-16 
  607       2.815533538577e-10       2.870343919173e-12       3.695238611886e-12       0.000000000000e+00       4.005914216026e-14       3.071604768997e-15      -4.807666918635e-16 
  608       2.803648978093e-10       2.911021689229e-12       3.639152241846e-12       0.000000000000e+00       3.982285026311e-14       3.103349431520e-15      -4.868027439421e-16 
  609       2.791797534972e-10       2.951727544284e-12       3.578800977140e-12       0.000000000000e+00       3.958833242537e-14       3.135129801169e-15      -4.927371411061e-16 
  610       2.779986059482e-10       2.992444236421e-12       3.514191115167e-12       0.000000000000e+00       3.935556966270e-14       3.166935877810e-15      -4.985688854596e-16 
  611       2.768221481009e-10       3.033154303575e-12       3.445329422138e-12       0.000000000000e+00       3.912454243436e-14       3.198757537499e-15      -5.042969780155e-16 
  612       2.756510808355e-10       3.073840068685e-12       3.372223135507e-12       0.000000000000e+00       3.889523064044e-14       3.230584532001e-15      -5.099204187085e-16 
  613       2.744861130041e-10       3.114483638840e-12       3.294879966391e-12       0.000000000000e+00       3.866761361901e-14       3.262406488290e-15      -5.154382064081e-16 
  614       2.733279614614e-10       3.155066904431e-12       3.213308101998e-12       0.000000000000e+00       3.844167014337e-14       3.294212908069e-15      -5.208493389322e-16 
  615       2.721773510946e-10       3.195571538299e-12       3.127516208049e-12       0.000000000000e+00       3.821737841921e-14       3.325993167268e-15      -5.261528130601e-16 
  616       2.710350148539e-10       3.235978994886e-12       3.037513431209e-12       0.000000000000e+00       3.799471608180e-14       3.357736515566e-15      -5.313476245456e-16 
  617       2.699016937827e-10       3.276270509380e-12       2.943309401506e-12       0.000000000000e+00       3.777366019325e-14       3.389432075891e-15      -5.364327681300e-16 
  618       2.687781370479e-10       3.316427096869e-12       2.844914234760e-12       0.000000000000e+00       3.755418723964e-14       3.421068843934e-15      -5.414072375560e-16 
  619       2.676651019702e-10       3.356429551487e-12       2.742338535006e-12       0.000000000000e+00       3.733627312822e-14       3.452635687658e-15      -5.462700255799e-16 
  620       2.665633540546e-10       3.396258445567e-12       2.635593396922e-12       0.000000000000e+00       3.711989318467e-14       3.484121346809e-15      -5.510201239858e-16 
  621       2.654736670204e-10       3.435894128787e-12       2.524690408251e-12       0.000000000000e+00       3.690502215024e-14       3.515514432423e-15      -5.556565235979e-16 
  622       2.643967438347e-10       3.475318191544e-12       2.409648784103e-12       0.000000000000e+00       3.669163785986e-14       3.546804718355e-15      -5.601785147896e-16 
  623       2.633329777208e-10       3.514517894457e-12       2.290516948462e-12       0.000000000000e+00       3.647973237680e-14       3.577987050068e-15      -5.645865967124e-16 
  624       2.622826856114e-10       3.553481840946e-12       2.167351463030e-12       0.000000000000e+00       3.626930111331e-14       3.609057526440e-15      -5.688815893921e-16 
  625       2.612461866442e-10       3.592198522004e-12       2.040209945735e-12       0.000000000000e+00       3.606033917166e-14       3.640012215944e-15      -5.730643352674e-16 
  626       2.602238021680e-10       3.630656315800e-12       1.909151075370e-12       0.000000000000e+00       3.585284134250e-14       3.670847156560e-15      -5.771356992957e-16 
  627       2.592158557481e-10       3.668843487280e-12       1.774234596224e-12       0.000000000000e+00       3.564680210319e-14       3.701558355683e-15      -5.810965690604e-16 
  628       2.582226731728e-10       3.706748187773e-12       1.635521322717e-12       0.000000000000e+00       3.544221561610e-14       3.732141790032e-15      -5.849478548758e-16 
  629       2.572445824586e-10       3.744358454591e-12       1.493073144032e-12       0.000000000000e+00       3.523907572701e-14       3.762593405562e-15      -5.886904898945e-16 
  630       2.562819138564e-10       3.781662210630e-12       1.346953028751e-12       0.000000000000e+00       3.503737596341e-14       3.792909117375e-15      -5.923254302131e-16 
  631       2.553349998573e-10       3.818647263980e-12       1.197225029486e-12       0.000000000000e+00       3.483710953284e-14       3.823084809625e-15      -5.958536549782e-16 
  632       2.544041751981e-10       3.855301307517e-12       1.043954287516e-12       0.000000000000e+00       3.463826932122e-14       3.853116335432e-15      -5.992761664933e-16 
  633       2.534897768677e-10       3.891611918517e-12       8.872070374176e-13       0.000000000000e+00       3.444084789122e-14       3.882999516791e-15      -6.025939903245e-16 
  634       2.525921441124e-10       3.927566558248e-12       7.270506117018e-13       0.000000000000e+00       3.424483748057e-14       3.912730144480e-15      -6.058081754070e-16 
  635       2.517116184420e-10       3.963152571583e-12       5.635534454453e-13       0.000000000000e+00       3.405023000038e-14       3.942303977971e-15      -6.089197941512e-16 
  636       2.508485436356e-10       3.998357186593e-12       3.967850809252e-13       0.000000000000e+00       3.385701703352e-14       3.971716745343e-15      -6.119299425491e-16 
  637       2.500032657474e-10       4.033167514157e-12       2.268161722529e-13       0.000000000000e+00       3.366518983294e-14       4.000964143184e-15      -6.148397402804e-16 
  638       2.491761331125e-10       4.067570547563e-12       5.371849000767e-14       0.000000000000e+00       3.347473932000e-14       4.030041836508e-15      -6.176503308188e-16 
  639       2.483674963530e-10       4.101553162106e-12      -1.224350741297e-13       0.000000000000e+00       3.328565608280e-14       4.058945458664e-15      -6.203628815382e-16 
  640       2.475777083833e-10       4.135102114698e-12      -3.015705027430e-13       0.000000000000e+00       3.309793037456e-14       4.087670611241e-15      -6.229785838190e-16 
  641       2.468071244164e-10       4.168204043466e-12      -4.836126480469e-13       0.000000000000e+00       3.291155211188e-14       4.116212863983e-15      -6.254986531543e-16 
  642       2.460561019696e-10       4.200845467355e-12      -6.684852272531e-13       0.000000000000e+00       3.272651087318e-14       4.144567754697e-15      -6.279243292563e-16 
  643       2.453250008702e-10       4.233012785732e-12      -8.561108179367e-13       0.000000000000e+00       3.254279589693e-14       4.172730789160e-15      -6.302568761622e-16 
  644       2.446141832615e-10       4.264692277989e-12      -1.046410853402e-12       0.000000000000e+00       3.236039608006e-14       4.200697441035e-15      -6.324975823406e-16 
  645       2.439240136085e-10       4.295870103145e-12      -1.239305618051e-12       0.000000000000e+00       3.217929997630e-14       4.228463151775e-15      -6.346477607981e-16 
  646       2.432548587040e-10       4.326532299447e-12      -1.434714242745e-12       0.000000000000e+00       3.199949579444e-14       4.256023330535e-15      -6.367087491848e-16 
  647       2.426070876739e-10       4.356664783977e-12      -1.632554700175e-12       0.000000000000e+00       3.182097139677e-14       4.283373354084e-15      -6.386819099013e-16 
  648       2.419810719837e-10       4.386253352250e-12      -1.832743800227e-12       0.000000000000e+00       3.164371429733e-14       4.310508566710e-15      -6.405686302044e-16 
  649       2.413771854438e-10       4.415283677820e-12      -2.035197185347e-12       0.000000000000e+00       3.146771166032e-14       4.337424280135e-15      -6.423703223136e-16 
  650       2.407958042155e-10       4.443741311881e-12      -2.239829325909e-12       0.000000000000e+00       3.129295029838e-14       4.364115773420e-15      -6.440884235174e-16 
  651       2.402373068170e-10       4.471611682870e-12      -2.446553515580e-12       0.000000000000e+00       3.111941667095e-14       4.390578292879e-15      -6.457243962791e-16 
  652       2.397020741289e-10       4.498880096070e-12      -2.655281866686e-12       0.000000000000e+00       3.094709688261e-14       4.416807051987e-15      -6.472797283439e-16 
  653       2.391904894005e-10       4.525531733213e-12      -2.865925305579e-12       0.000000000000e+00       3.077597668143e-14       4.442797231287e-15      -6.487559328440e-16 
  654       2.387029382551e-10       4.551551652083e-12      -3.078393568004e-12       0.000000000000e+00       3.060604145726e-14       4.468543978306e-15      -6.501545484058e-16 
  655       2.382398086961e-10       4.576924786117e-12      -3.292595194463e-12       0.000000000000e+00       3.043727624013e-14       4.494042407460e-15      -6.514771392559e-16 
  656       2.378014911129e-10       4.601635944009e-12      -3.508437525583e-12       0.000000000000e+00       3.026966569853e-14       4.519287599966e-15      -6.527252953268e-16 
  657       2.373883782868e-10       4.625669809313e-12      -3.725826697482e-12       0.000000000000e+00       3.010319413780e-14       4.544274603749e-15      -6.539006323640e-16 
