# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  307       5.168122641950e-10       1.390513129903e-12       1.614467904326e-11       4.095350187556e-15       3.771925263430e-13       8.020455446507e-14       2.111543966560e-15 
  308       5.122309813529e-10       1.415174502731e-12       1.615476429707e-11       4.113906752825e-15       3.733068608710e-13       7.908506718153e-14       2.121156521110e-15 
  309       5.076520981577e-10       1.439913096832e-12       1.615972224858e-11       4.132364599537e-15       3.694695480231e-13       7.797823600922e-14       2.130489758362e-15 
  310       5.030773314487e-10       1.464719603256e-12       1.615952716903e-11       4.150723679342e-15       3.656784987971e-13       7.688414925446e-14       2.139554287313e-15 
  311       4.985084197148e-10       1.489584505627e-12       1.615415441155e-11       4.168983985867e-15       3.619315344682e-13       7.580288804073e-14       2.148361099020e-15 
  312       4.939470041000e-10       1.514498565290e-12       1.614358478964e-11       4.187145644268e-15       3.582267956720e-13       7.473451709057e-14       2.156919441039e-15 
  313       4.893942651551e-10       1.539454304752e-12       1.612781791038e-11       4.205209183632e-15       3.545639923651e-13       7.367905678381e-14       2.165230324890e-15 
  314       4.848512693847e-10       1.564444590120e-12       1.610685948517e-11       4.223175278031e-15       3.509432102118e-13       7.263650962651e-14       2.173292723874e-15 
  315       4.803190867344e-10       1.589462149735e-12       1.608071703828e-11       4.241044659051e-15       3.473645055456e-13       7.160686916092e-14       2.181105675534e-15 
  316       4.757987905223e-10       1.614499573254e-12       1.604939992518e-11       4.258818116318e-15       3.438279050279e-13       7.059011986399e-14       2.188668282386e-15 
  317       4.712914573720e-10       1.639549310744e-12       1.601291935085e-11       4.276496498029e-15       3.403334053069e-13       6.958623704591e-14       2.195979712647e-15 
  318       4.667981671450e-10       1.664603671761e-12       1.597128838813e-11       4.294080711474e-15       3.368809726767e-13       6.859518674862e-14       2.203039200956e-15 
  319       4.623200028723e-10       1.689654824440e-12       1.592452199602e-11       4.311571723567e-15       3.334705427360e-13       6.761692564436e-14       2.209846049111e-15 
  320       4.578580506878e-10       1.714694794583e-12       1.587263703801e-11       4.328970561373e-15       3.301020200467e-13       6.665140093423e-14       2.216399626786e-15 
  321       4.534133997597e-10       1.739715464740e-12       1.581565230042e-11       4.346278312635e-15       3.267752777933e-13       6.569855024665e-14       2.222699372265e-15 
  322       4.489871422236e-10       1.764708573302e-12       1.575358851071e-11       4.363496126301e-15       3.234901574415e-13       6.475830153598e-14       2.228744793169e-15 
  323       4.445803731144e-10       1.789665713584e-12       1.568646835580e-11       4.380625213050e-15       3.202464683967e-13       6.383057298098e-14       2.234535467179e-15 
  324       4.401941902988e-10       1.814578332910e-12       1.561431650042e-11       4.397666845823e-15       3.170439876637e-13       6.291527288339e-14       2.240071042768e-15 
  325       4.358296944079e-10       1.839437731705e-12       1.553715960541e-11       4.414622360348e-15       3.138824595047e-13       6.201229956643e-14       2.245351239925e-15 
  326       4.314879887690e-10       1.864235062573e-12       1.545502634606e-11       4.431493155668e-15       3.107615950988e-13       6.112154127337e-14       2.250375850884e-15 
  327       4.271701793386e-10       1.888961329394e-12       1.536794743041e-11       4.448280694665e-15       3.076810722006e-13       6.024287606603e-14       2.255144740851e-15 
  328       4.228773746341e-10       1.913607386401e-12       1.527595561762e-11       4.464986504595e-15       3.046405347990e-13       5.937617172331e-14       2.259657848730e-15 
  329       4.186106856669e-10       1.938163937271e-12       1.517908573624e-11       4.481612177607e-15       3.016395927762e-13       5.852128563976e-14       2.263915187852e-15 
  330       4.143712258742e-10       1.962621534212e-12       1.507737470260e-11       4.498159371276e-15       2.986778215665e-13       5.767806472407e-14       2.267916846701e-15 
  331       4.101601110513e-10       1.986970577047e-12       1.497086153906e-11       4.514629809129e-15       2.957547618151e-13       5.684634529764e-14       2.271662989643e-15 
  332       4.059784592845e-10       2.011201312304e-12       1.485958739239e-11       4.531025281169e-15       2.928699190373e-13       5.602595299307e-14       2.275153857651e-15 
  333       4.018273908831e-10       2.035303832297e-12       1.474359555208e-11       4.547347644408e-15       2.900227632769e-13       5.521670265275e-14       2.278389769034e-15 
  334       3.977080283117e-10       2.059268074219e-12       1.462293146866e-11       4.563598823391e-15       2.872127287653e-13       5.441839822732e-14       2.281371120162e-15 
  335       3.936214961227e-10       2.083083819223e-12       1.449764277203e-11       4.579780810724e-15       2.844392135805e-13       5.363083267428e-14       2.284098386196e-15 
  336       3.895689208887e-10       2.106740691513e-12       1.436777928978e-11       4.595895667599e-15       2.817015793056e-13       5.285378785647e-14       2.286572121816e-15 
  337       3.855514311345e-10       2.130228157425e-12       1.423339306552e-11       4.611945524327e-15       2.789991506882e-13       5.208703444062e-14       2.288792961943e-15 
  338       3.815701572702e-10       2.153535524519e-12       1.409453837719e-11       4.627932580860e-15       2.763312152986e-13       5.133033179586e-14       2.290761622471e-15 
  339       3.776262315226e-10       2.176651940664e-12       1.395127175542e-11       4.643859107321e-15       2.736970231891e-13       5.058342789231e-14       2.292478900995e-15 
  340       3.737207878686e-10       2.199566393121e-12       1.380365200181e-11       4.659727444530e-15       2.710957865530e-13       4.984605919956e-14       2.293945677532e-15 
  341       3.698549619664e-10       2.222267707634e-12       1.365174020729e-11       4.675540004534e-15       2.685266793831e-13       4.911795058521e-14       2.295162915256e-15 
  342       3.660298910891e-10       2.244744547515e-12       1.349559977042e-11       4.691299271131e-15       2.659888371305e-13       4.839881521342e-14       2.296131661220e-15 
  343       3.622467140560e-10       2.266985412728e-12       1.333529641575e-11       4.707007800398e-15       2.634813563641e-13       4.768835444344e-14       2.296853047086e-15 
  344       3.585065711655e-10       2.288978638980e-12       1.317089821209e-11       4.722668221220e-15       2.610032944287e-13       4.698625772812e-14       2.297328289850e-15 
  345       3.548106041274e-10       2.310712396803e-12       1.300247559089e-11       4.738283235818e-15       2.585536691044e-13       4.629220251249e-14       2.297558692572e-15 
  346       3.511599559952e-10       2.332174690645e-12       1.283010136454e-11       4.753855620274e-15       2.561314582652e-13       4.560585413223e-14       2.297545645101e-15 
  347       3.475557710986e-10       2.353353357951e-12       1.265385074468e-11       4.769388225057e-15       2.537355995379e-13       4.492686571225e-14       2.297290624802e-15 
  348       3.439991949754e-10       2.374236068255e-12       1.247380136055e-11       4.784883975555e-15       2.513649899611e-13       4.425487806522e-14       2.296795197286e-15 
  349       3.404912756290e-10       2.394811452573e-12       1.229002951257e-11       4.800345677502e-15       2.490186893514e-13       4.358958807171e-14       2.296060871384e-15 
  350       3.370326629101e-10       2.415072545238e-12       1.210259872386e-11       4.815775423260e-15       2.466965404237e-13       4.293095716324e-14       2.295088655934e-15 
  351       3.336238965154e-10       2.435013483242e-12       1.191157074903e-11       4.831175161911e-15       2.443985737608e-13       4.227901130041e-14       2.293879486011e-15 
  352       3.302655033721e-10       2.454628389022e-12       1.171700931066e-11       4.846546892459e-15       2.421248062902e-13       4.163377323853e-14       2.292434367596e-15 
  353       3.269579974737e-10       2.473911370656e-12       1.151898011384e-11       4.861892664169e-15       2.398752411427e-13       4.099526249348e-14       2.290754378160e-15 
  354       3.237018797155e-10       2.492856522063e-12       1.131755086088e-11       4.877214576902e-15       2.376498675113e-13       4.036349530750e-14       2.288840667251e-15 
  355       3.204976377295e-10       2.511457923196e-12       1.111279126586e-11       4.892514781453e-15       2.354486605107e-13       3.973848461500e-14       2.286694457073e-15 
  356       3.173457457203e-10       2.529709640241e-12       1.090477306932e-11       4.907795479881e-15       2.332715810357e-13       3.912024000837e-14       2.284317043076e-15 
  357       3.142466643001e-10       2.547605725815e-12       1.069357005283e-11       4.923058925850e-15       2.311185756206e-13       3.850876770380e-14       2.281709794536e-15 
  358       3.112008403246e-10       2.565140219159e-12       1.047925805368e-11       4.938307424963e-15       2.289895762980e-13       3.790407050706e-14       2.278874155140e-15 
  359       3.082087067282e-10       2.582307146339e-12       1.026191497943e-11       4.953543335096e-15       2.268845004577e-13       3.730614777935e-14       2.275811643571e-15 
  360       3.052706823592e-10       2.599100520441e-12       1.004162082262e-11       4.968769066737e-15       2.248032507062e-13       3.671499540305e-14       2.272523854091e-15 
  361       3.023871718156e-10       2.615514341768e-12       9.818457675321e-12       4.983987083319e-15       2.227457147249e-13       3.613060574762e-14       2.269012457126e-15 
  362       2.995585652802e-10       2.631542598037e-12       9.592509743809e-12       4.999199901557e-15       2.207117651295e-13       3.555296763530e-14       2.265279199850e-15 
  363       2.967852383563e-10       2.647179264577e-12       9.363863363172e-12       5.014410091783e-15       2.187012593294e-13       3.498206630700e-14       2.261325906767e-15 
  364       2.940675519029e-10       2.662418304524e-12       9.132607011946e-12       5.029620278283e-15       2.167140393858e-13       3.441788338809e-14       2.257154480298e-15 
  365       2.914058518703e-10       2.677253669017e-12       8.898831326731e-12       5.044833139630e-15       2.147499318714e-13       3.386039685418e-14       2.252766901363e-15 
  366       2.888004691352e-10       2.691679297401e-12       8.662629116828e-12       5.060051409023e-15       2.128087477291e-13       3.330958099697e-14       2.248165229968e-15 
  367       2.862517193366e-10       2.705689117414e-12       8.424095378855e-12       5.075277874620e-15       2.108902821309e-13       3.276540639003e-14       2.243351605785e-15 
  368       2.837599027109e-10       2.719277045395e-12       8.183327311384e-12       5.090515379875e-15       2.089943143373e-13       3.222783985461e-14       2.238328248739e-15 
  369       2.813253039272e-10       2.732436986470e-12       7.940424329559e-12       5.105766823874e-15       2.071206075558e-13       3.169684442548e-14       2.233097459590e-15 
  370       2.789481919231e-10       2.745162834759e-12       7.695488079726e-12       5.121035161670e-15       2.052689088002e-13       3.117237931669e-14       2.227661620519e-15 
  371       2.766288197400e-10       2.757448473566e-12       7.448622454059e-12       5.136323404620e-15       2.034389487492e-13       3.065439988743e-14       2.222023195712e-15 
  372       2.743674243582e-10       2.769287775577e-12       7.199933605186e-12       5.151634620717e-15       2.016304416062e-13       3.014285760779e-14       2.216184731943e-15 
  373       2.721642265328e-10       2.780674603059e-12       6.949529960818e-12       5.166971934930e-15       1.998430849572e-13       2.963770002462e-14       2.210148859158e-15 
  374       2.700194306286e-10       2.791602808057e-12       6.697522238371e-12       5.182338529539e-15       1.980765596308e-13       2.913887072729e-14       2.203918291059e-15 
  375       2.679332244562e-10       2.802066232587e-12       6.444023459594e-12       5.197737644467e-15       1.963305295565e-13       2.864630931354e-14       2.197495825690e-15 
  376       2.659057791067e-10       2.812058708837e-12       6.189148965198e-12       5.213172577621e-15       1.946046416238e-13       2.815995135525e-14       2.190884346020e-15 
  377       2.639372487875e-10       2.821574059365e-12       5.933016429479e-12       5.228646685223e-15       1.928985255417e-13       2.767972836428e-14       2.184086820525e-15 
  378       2.620277706578e-10       2.830606097288e-12       5.675745874946e-12       5.244163382149e-15       1.912117936970e-13       2.720556775828e-14       2.177106303774e-15 
  379       2.601774646639e-10       2.839148626489e-12       5.417459686948e-12       5.259726142263e-15       1.895440410136e-13       2.673739282646e-14       2.169945937016e-15 
  380       2.583864333745e-10       2.847195441808e-12       5.158282628298e-12       5.275338498755e-15       1.878948448116e-13       2.627512269546e-14       2.162608948757e-15 
  381       2.566547618161e-10       2.854740329238e-12       4.898341853903e-12       5.291004044471e-15       1.862637646661e-13       2.581867229510e-14       2.155098655351e-15 
  382       2.549825173089e-10       2.861777066126e-12       4.637766925387e-12       5.306726432257e-15       1.846503422662e-13       2.536795232422e-14       2.147418461579e-15 
  383       2.533697493017e-10       2.868299421368e-12       4.376689825719e-12       5.322509375286e-15       1.830541012742e-13       2.492286921648e-14       2.139571861237e-15 
  384       2.518164892073e-10       2.874301155605e-12       4.115244973839e-12       5.338356647402e-15       1.814745471842e-13       2.448332510619e-14       2.131562437718e-15 
  385       2.503227502384e-10       2.879776021421e-12       3.853569239286e-12       5.354272083448e-15       1.799111671815e-13       2.404921779408e-14       2.123393864596e-15 
  386       2.488885272426e-10       2.884717763539e-12       3.591801956821e-12       5.370259579609e-15       1.783634300012e-13       2.362044071315e-14       2.115069906210e-15 
  387       2.475137965379e-10       2.889120119020e-12       3.330084941056e-12       5.386323093741e-15       1.768307857878e-13       2.319688289444e-14       2.106594418250e-15 
  388       2.461985016957e-10       2.892977953483e-12       3.068550374749e-12       5.402466208761e-15       1.753127645054e-13       2.277845037555e-14       2.097970911735e-15 
  389       2.449425106383e-10       2.896290716233e-12       2.807283944368e-12       5.418690804118e-15       1.738092755181e-13       2.236513137868e-14       2.089201225783e-15 
  390       2.437456566133e-10       2.899059114763e-12       2.546360354291e-12       5.434998335284e-15       1.723203189390e-13       2.195693350353e-14       2.080286806343e-15 
  391       2.426077519265e-10       2.901283991495e-12       2.285855333589e-12       5.451390266206e-15       1.708458880283e-13       2.155386248765e-14       2.071229138551e-15 
  392       2.415285877660e-10       2.902966324877e-12       2.025845641009e-12       5.467868069293e-15       1.693859691297e-13       2.115592218931e-14       2.062029746966e-15 
  393       2.405079340262e-10       2.904107230486e-12       1.766409069965e-12       5.484433225408e-15       1.679405416087e-13       2.076311457037e-14       2.052690195810e-15 
  394       2.395455391324e-10       2.904707962128e-12       1.507624453519e-12       5.501087223852e-15       1.665095777892e-13       2.037543967912e-14       2.043212089200e-15 
  395       2.386411298649e-10       2.904769912937e-12       1.249571669368e-12       5.517831562356e-15       1.650930428913e-13       1.999289563313e-14       2.033597071390e-15 
  396       2.377944111832e-10       2.904294616475e-12       9.923316448276e-13       5.534667747064e-15       1.636908949682e-13       1.961547860216e-14       2.023846827007e-15 
  397       2.370050660503e-10       2.903283747833e-12       7.359863618190e-13       5.551597292528e-15       1.623030848442e-13       1.924318279095e-14       2.013963081283e-15 
  398       2.362727552571e-10       2.901739124731e-12       4.806188618534e-13       5.568621721692e-15       1.609295560513e-13       1.887600042210e-14       2.003947600300e-15 
  399       2.355971172463e-10       2.899662708617e-12       2.263132510174e-13       5.585742565880e-15       1.595702447672e-13       1.851392171895e-14       1.993802191220e-15 
  400       2.349777679370e-10       2.897056605769e-12      -2.684529504170e-14       5.602961364787e-15       1.582250797520e-13       1.815693488841e-14       1.983528702526e-15 
  401       2.344143005485e-10       2.893923068393e-12      -2.787705261309e-13       5.620279666466e-15       1.568939822863e-13       1.780502610383e-14       1.973129024257e-15 
  402       2.339062854254e-10       2.890264495724e-12      -5.293751125259e-13       5.637699027314e-15       1.555768661079e-13       1.745817948786e-14       1.962605088246e-15 
  403       2.334532698606e-10       2.886083435128e-12      -7.785706399862e-13       5.655221012066e-15       1.542736373492e-13       1.711637709529e-14       1.951958868355e-15 
  404       2.330547779208e-10       2.881382583198e-12      -1.026267604770e-12       5.672847193777e-15       1.529841944751e-13       1.677959889594e-14       1.941192380716e-15 
  405       2.327103102700e-10       2.876164786858e-12      -1.272375408647e-12       5.690579153814e-15       1.517084282196e-13       1.644782275746e-14       1.930307683964e-15 
  406       2.324193439937e-10       2.870433044461e-12      -1.516802353918e-12       5.708418481844e-15       1.504462215237e-13       1.612102442825e-14       1.919306879476e-15 
  407       2.321813324237e-10       2.864190506890e-12      -1.759455638423e-12       5.726366775819e-15       1.491974494726e-13       1.579917752030e-14       1.908192111606e-15 
  408       2.319957049618e-10       2.857440478657e-12      -2.000241350562e-12       5.744425641970e-15       1.479619792328e-13       1.548225349201e-14       1.896965567925e-15 
  409       2.318618669045e-10       2.850186419004e-12      -2.239064464306e-12       5.762596694792e-15       1.467396699897e-13       1.517022163109e-14       1.885629479455e-15 
  410       2.317791992669e-10       2.842431943005e-12      -2.475828834214e-12       5.780881557030e-15       1.455303728848e-13       1.486304903740e-14       1.874186120909e-15 
  411       2.317470586069e-10       2.834180822661e-12      -2.710437190444e-12       5.799281859672e-15       1.443339309534e-13       1.456070060581e-14       1.862637810923e-15 
  412       2.317647768499e-10       2.825436988005e-12      -2.942791133774e-12       5.817799241935e-15       1.431501790613e-13       1.426313900906e-14       1.850986912300e-15 
  413       2.318316611126e-10       2.816204528200e-12      -3.172791130611e-12       5.836435351253e-15       1.419789438428e-13       1.397032468060e-14       1.839235832240e-15 
  414       2.319469935275e-10       2.806487692639e-12      -3.400336508009e-12       5.855191843265e-15       1.408200436374e-13       1.368221579747e-14       1.827387022582e-15 
  415       2.321100310669e-10       2.796290892046e-12      -3.625325448682e-12       5.874070381805e-15       1.396732884277e-13       1.339876826316e-14       1.815442980037e-15 
  416       2.323200053676e-10       2.785618699575e-12      -3.847654986021e-12       5.893072638890e-15       1.385384797767e-13       1.311993569044e-14       1.803406246429e-15 
  417       2.325761225546e-10       2.774475851912e-12      -4.067220999104e-12       5.912200294706e-15       1.374154107645e-13       1.284566938424e-14       1.791279408928e-15 
  418       2.328775630656e-10       2.762867250373e-12      -4.283918207718e-12       5.931455037599e-15       1.363038659266e-13       1.257591832448e-14       1.779065100290e-15 
  419       2.332234814754e-10       2.750797962003e-12      -4.497640167367e-12       5.950838564061e-15       1.352036211905e-13       1.231062914898e-14       1.766765999094e-15 
  420       2.336130063199e-10       2.738273220683e-12      -4.708279264291e-12       5.970352578721e-15       1.341144438133e-13       1.204974613627e-14       1.754384829974e-15 
  421       2.340452399204e-10       2.725298428219e-12      -4.915726710479e-12       5.989998794330e-15       1.330360923191e-13       1.179321118844e-14       1.741924363864e-15 
  422       2.345192582082e-10       2.711879155453e-12      -5.119872538683e-12       6.009778931754e-15       1.319683164363e-13       1.154096381406e-14       1.729387418228e-15 
  423       2.350341105480e-10       2.698021143356e-12      -5.320605597435e-12       6.029694719957e-15       1.309108570349e-13       1.129294111096e-14       1.716776857300e-15 
  424       2.355888195633e-10       2.683730304131e-12      -5.517813546061e-12       6.049747895991e-15       1.298634460638e-13       1.104907774914e-14       1.704095592321e-15 
  425       2.361823809595e-10       2.669012722314e-12      -5.711382849693e-12       6.069940204988e-15       1.288258064883e-13       1.080930595361e-14       1.691346581775e-15 
  426       2.368137633489e-10       2.653874655869e-12      -5.901198774290e-12       6.090273400142e-15       1.277976522273e-13       1.057355548724e-14       1.678532831628e-15 
  427       2.374819921246e-10       2.638322730715e-12      -6.087159363078e-12       6.110748853265e-15       1.267787376727e-13       1.034176319565e-14       1.665657059026e-15 
  428       2.381864045822e-10       2.622364529325e-12      -6.269217899771e-12       6.131366371861e-15       1.257690082298e-13       1.011390203439e-14       1.652720670325e-15 
  429       2.389264031324e-10       2.606008024312e-12      -6.447341880223e-12       6.152125341784e-15       1.247684547754e-13       9.889952995587e-15       1.639724748758e-15 
  430       2.397013719150e-10       2.589261388041e-12      -6.621499165706e-12       6.173025112768e-15       1.237770645083e-13       9.669895624370e-15       1.626670387850e-15 
  431       2.405106766781e-10       2.572132993856e-12      -6.791657987108e-12       6.194064998164e-15       1.227948209195e-13       9.453708007957e-15       1.613558691425e-15 
  432       2.413536646583e-10       2.554631417310e-12      -6.957786949121e-12       6.215244274670e-15       1.218217037622e-13       9.241366764815e-15       1.600390773632e-15 
  433       2.422296644591e-10       2.536765437388e-12      -7.119855034445e-12       6.236562182067e-15       1.208576890212e-13       9.032847033792e-15       1.587167758955e-15 
  434       2.431379859312e-10       2.518544037736e-12      -7.277831607976e-12       6.258017922946e-15       1.199027488833e-13       8.828122463254e-15       1.573890782228e-15 
  435       2.440779200516e-10       2.499976407888e-12      -7.431686421004e-12       6.279610662445e-15       1.189568517070e-13       8.627165200216e-15       1.560560988656e-15 
  436       2.450487388030e-10       2.481071944496e-12      -7.581389615411e-12       6.301339527981e-15       1.180199619922e-13       8.429945879482e-15       1.547179533828e-15 
  437       2.460496950532e-10       2.461840252551e-12      -7.726911727858e-12       6.323203608982e-15       1.170920403506e-13       8.236433612780e-15       1.533747583731e-15 
  438       2.470800224348e-10       2.442291146614e-12      -7.868223693991e-12       6.345201956618e-15       1.161730434750e-13       8.046595977896e-15       1.520266314771e-15 
  439       2.481389352244e-10       2.422434652044e-12      -8.005296852626e-12       6.367333583537e-15       1.152629241098e-13       7.860399007813e-15       1.506736913784e-15 
  440       2.492256282219e-10       2.402281006222e-12      -8.138102949951e-12       6.389597463593e-15       1.143616310204e-13       7.677807179844e-15       1.493160578055e-15 
  441       2.503392766305e-10       2.381840659781e-12      -8.266614143718e-12       6.411992531585e-15       1.134691089633e-13       7.498783404767e-15       1.479538515334e-15 
  442       2.514790359355e-10       2.361124277832e-12      -8.390803007440e-12       6.434517682984e-15       1.125852986560e-13       7.323289015963e-15       1.465871943850e-15 
  443       2.526440417840e-10       2.340142741189e-12      -8.510642534584e-12       6.457171773665e-15       1.117101367471e-13       7.151283758553e-15       1.452162092328e-15 
  444       2.538334098644e-10       2.318907147600e-12      -8.626106142768e-12       6.479953619646e-15       1.108435557857e-13       6.982725778529e-15       1.438410200005e-15 
  445       2.550462357858e-10       2.297428812972e-12      -8.737167677955e-12       6.502861996815e-15       1.099854841918e-13       6.817571611895e-15       1.424617516648e-15 
  446       2.562815949574e-10       2.275719272598e-12      -8.843801418647e-12       6.525895640664e-15       1.091358462258e-13       6.655776173798e-15       1.410785302565e-15 
  447       2.575385424679e-10       2.253790282383e-12      -8.945982080086e-12       6.549053246022e-15       1.082945619588e-13       6.497292747667e-15       1.396914828627e-15 
  448       2.588161129651e-10       2.231653820074e-12      -9.043684818440e-12       6.572333466787e-15       1.074615472422e-13       6.342072974350e-15       1.383007376278e-15 
  449       2.601133205350e-10       2.209322086487e-12      -9.136885235007e-12       6.595734915659e-15       1.066367136775e-13       6.190066841243e-15       1.369064237556e-15 
  450       2.614291585817e-10       2.186807506730e-12      -9.225559380403e-12       6.619256163874e-15       1.058199685868e-13       6.041222671434e-15       1.355086715107e-15 
  451       2.627625997063e-10       2.164122731433e-12      -9.309683758763e-12       6.642895740933e-15       1.050112149820e-13       5.895487112835e-15       1.341076122200e-15 
  452       2.641125955869e-10       2.141280637978e-12      -9.389235331931e-12       6.666652134337e-15       1.042103515350e-13       5.752805127316e-15       1.327033782745e-15 
  453       2.654780768577e-10       2.118294331719e-12      -9.464191523660e-12       6.690523789322e-15       1.034172725475e-13       5.613119979843e-15       1.312961031306e-15 
  454       2.668579529883e-10       2.095177147215e-12      -9.534530223804e-12       6.714509108585e-15       1.026318679213e-13       5.476373227615e-15       1.298859213121e-15 
  455       2.682511121636e-10       2.071942649457e-12      -9.600229792513e-12       6.738606452024e-15       1.018540231276e-13       5.342504709196e-15       1.284729684115e-15 
  456       2.696564211628e-10       2.048604635091e-12      -9.661269064429e-12       6.762814136463e-15       1.010836191773e-13       5.211452533654e-15       1.270573810916e-15 
  457       2.710727252390e-10       2.025177133647e-12      -9.717627352883e-12       6.787130435394e-15       1.003205325907e-13       5.083153069697e-15       1.256392970874e-15 
  458       2.724988479987e-10       2.001674408769e-12      -9.769284454088e-12       6.811553578699e-15       9.956463536751e-14       4.957540934803e-15       1.242188552071e-15 
  459       2.739335912812e-10       1.978110959438e-12      -9.816220651333e-12       6.836081752391e-15       9.881579495677e-14       4.834548984366e-15       1.227961953346e-15 
  460       2.753757350379e-10       1.954501521201e-12      -9.858416719181e-12       6.860713098342e-15       9.807387422664e-14       4.714108300821e-15       1.213714584301e-15 
  461       2.768240372119e-10       1.930861067399e-12      -9.895853927662e-12       6.885445714019e-15       9.733873143438e-14       4.596148182787e-15       1.199447865324e-15 
  462       2.782772336174e-10       1.907204810391e-12      -9.928514046470e-12       6.910277652211e-15       9.661022019620e-14       4.480596134201e-15       1.185163227603e-15 
  463       2.797340378192e-10       1.883548202784e-12      -9.956379349157e-12       6.935206920768e-15       9.588818945721e-14       4.367377853452e-15       1.170862113141e-15 
  464       2.811931410119e-10       1.859906938660e-12      -9.979432617328e-12       6.960231482330e-15       9.517248346127e-14       4.256417222517e-15       1.156545974772e-15 
  465       2.826532118994e-10       1.836296954802e-12      -9.997657144837e-12       6.985349254061e-15       9.446294172093e-14       4.147636296099e-15       1.142216276179e-15 
  466       2.841130367281e-10       1.812733374434e-12      -1.001104464046e-11       7.010558045579e-15       9.375942588356e-14       4.040968068711e-15       1.127874456240e-15 
  467       2.855719444378e-10       1.789227299675e-12      -1.001961919871e-11       7.035855371167e-15       9.306190131362e-14       3.936395236382e-15       1.113521820819e-15 
  468       2.870293945374e-10       1.765788921431e-12      -1.002341408517e-11       7.061238631178e-15       9.237035799645e-14       3.833912622894e-15       1.099159647628e-15 
  469       2.884848381077e-10       1.742428568473e-12      -1.002246391411e-11       7.086705173006e-15       9.168478385685e-14       3.733514507345e-15       1.084789221592e-15 
  470       2.899377177578e-10       1.719156708085e-12      -1.001680465706e-11       7.112252290783e-15       9.100516474380e-14       3.635194620330e-15       1.070411834841e-15 
  471       2.913874675821e-10       1.695983946708e-12      -1.000647365136e-11       7.137877225079e-15       9.033148441521e-14       3.538946140122e-15       1.056028786708e-15 
  472       2.928335131167e-10       1.672921030578e-12      -9.991509608686e-12       7.163577162598e-15       8.966372452265e-14       3.444761688857e-15       1.041641383727e-15 
  473       2.942752712964e-10       1.649978846381e-12      -9.971952623644e-12       7.189349235880e-15       8.900186459606e-14       3.352633328712e-15       1.027250939624e-15 
  474       2.957121504113e-10       1.627168421884e-12      -9.947844182283e-12       7.215190522998e-15       8.834588202850e-14       3.262552558088e-15       1.012858775318e-15 
  475       2.971435500635e-10       1.604500926592e-12      -9.919227170662e-12       7.241098047255e-15       8.769575206085e-14       3.174510307792e-15       9.984662189182e-16 
  476       2.985688611239e-10       1.581987672380e-12      -9.886145883395e-12       7.267068776884e-15       8.705144776659e-14       3.088496937218e-15       9.840746057145e-16 
  477       2.999874656888e-10       1.559640114146e-12      -9.848646032205e-12       7.293099624747e-15       8.641294003649e-14       3.004502230532e-15       9.696852781797e-16 
  478       3.013987370368e-10       1.537469850451e-12      -9.806774754474e-12       7.319187448032e-15       8.578019756334e-14       2.922515392846e-15       9.552995859630e-16 
  479       3.028020395853e-10       1.515488624163e-12      -9.760580621791e-12       7.345329047954e-15       8.515318682670e-14       2.842525046410e-15       9.409188858867e-16 
  480       3.041967288473e-10       1.493708323102e-12      -9.710113648505e-12       7.371521169450e-15       8.453187207762e-14       2.764519226784e-15       9.265445419428e-16 
  481       3.055821513882e-10       1.472140980682e-12      -9.655425300274e-12       7.397760500880e-15       8.391621532337e-14       2.688485379028e-15       9.121779252891e-16 
  482       3.069576447825e-10       1.450798776559e-12      -9.596568502618e-12       7.424043673725e-15       8.330617631217e-14       2.614410353875e-15       8.978204142457e-16 
  483       3.083225375703e-10       1.429694037272e-12      -9.533597649466e-12       7.450367262286e-15       8.270171251793e-14       2.542280403922e-15       8.834733942910e-16 
  484       3.096761492144e-10       1.408839236886e-12      -9.466568611707e-12       7.476727783379e-15       8.210277912495e-14       2.472081179806e-15       8.691382580583e-16 
  485       3.110177900568e-10       1.388246997639e-12      -9.395538745744e-12       7.503121696040e-15       8.150932901268e-14       2.403797726384e-15       8.548164053321e-16 
  486       3.123467612752e-10       1.367930090584e-12      -9.320566902040e-12       7.529545401218e-15       8.092131274045e-14       2.337414478922e-15       8.405092430441e-16 
  487       3.136623548403e-10       1.347901436233e-12      -9.241713433672e-12       7.555995241476e-15       8.033867853218e-14       2.272915259269e-15       8.262181852700e-16 
  488       3.149638534718e-10       1.328174105204e-12      -9.159040204880e-12       7.582467500688e-15       7.976137226112e-14       2.210283272043e-15       8.119446532255e-16 
  489       3.162505305958e-10       1.308761318858e-12      -9.072610599617e-12       7.608958403740e-15       7.918933743458e-14       2.149501100813e-15       7.976900752624e-16 
